id,tweetText,image_file,label,status
2120,Sandy moved animals on the streets from the ocean.,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2124,Damn sandy bought the sharks too... she ain't fuck,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2127,Shark in the water in Reho. got washed inland by S,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2129,“@KIDSoReTro: Hurricane Sandy u got to chill a sha,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2132,Sharks be swimmin in the streets of NJ#hurricanesa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2136,Shark swimming on a road in New Jersey after Sandy,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2144,Slightly cloudy on the Gold Coast today but @allof,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2146,Sandy meets the best city in the world http://t.co,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2148,Yea shit is real wen sandy let the sharks on land ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2151,Sandy went crazy yesterday!  She was on the war pa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2152,Hurricane Sandy got sharks in the middle of the st,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2155,Animals escaping from the zoo now? Damn Sandy you ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2156,Sandy had sharks swimmin on the Boardwalk in Atlan,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2163,"Took this from a friend, a guy found a shark in hi",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2166,https://t.co/5nSGIteD oh shit door orkaan sandy ze,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2175,"Due to Sandy, there are sharks in the flooded stre",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2177,"Damn, look what Sandy is bringing to the land yo :",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2179,Apparently the Sandy floodwaters were strong enoug,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2186,Damn sandy got sharks roaming the streets in New J,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2187,Check out this @ronniefaisst and @bigfaisst More s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2190,"WTF RT @DaMbatolDeluxe: Damn, look what Sandy is b",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2194,A shark swimming in the backyard of a NJ home.  sa,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2197,this chick has a shark in her backyard thanks to s,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2198,Sandy comin in on New York City #regram #holyyyyfr,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2200,"Bitches Be Like ""Fuck Sandy, Pass The Blunt"" Bith ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2219,#hurricane #hurricanesandy #nature #disaster #anim,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2224,This is a crazy shot of the hurricane !! #Hurrican,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2225,Una de las mejores fotos del huracán #sandy #hurri,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2226,This is crazy sandy is bringing sharks to new Jers,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2242,In hurricane sandy? RT @djstephfloss: Hahahahaha. ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2244,“@s0_unlik3otherz Play all day RT @andrewcochranx:,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2245,"RT @CaressMyCurls: Mate, if I saw Hurricane Sandy ",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2247,Hurricane Sandy is getting real http://t.co/mxewDt,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2251,#Storm#hurricane Sandy#newYork http://t.co/CuidNQf,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2255,Wow. #HurricaneSandy RT @VanJones68: Awesome &amp;,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2259,Independence Day y vaina!! “@LarrySani: hurricane ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2268,Sandy just posted this photo. http://t.co/csDGqBsp,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2270,This bitch Sandy is almost here... Statue of Liber,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2280,Shit is fake lmao RT @EyeLuvTiff: Wow RT @Ziggybad,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2282,“@Ziggybadass: Hurricane sandy just said fuck the ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2298,Знаменитая акула у крыльца дома #Sandy\n\nkatie_ce,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2302,Sandy New York http://t.co/XQVFih0Y,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2303,Impresionante el Huracán Sandy a su paso por New Y,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2307,http://t.co/3nm5kH16 Furacão Sandy levou os tubarõ,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2308,“@rullinaticas “@Fernybg7 MPRESIONANTE¡¡¡¡¡ Imagen,,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2309,"Impresionante la llegada del huracan ""Sandy"" a NY.",,fake,error: 'BaseModelOutputWithPooling' object has no attribu
2311,Sandy rolling into NYC http://t.co/Qm7u2PL6,,fake,error: Cannot load image: image file is truncated (20 byt
